PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,Toluene,AQI,year,month,day,weekday,dayofyear,Date,City
48.58,93.92,2.56,12.0,7.76,13.283791580732895,2.56,20.56,9.020902172398337,177.0,2019.0,12.0,15.0,6.0,349.0,2019-12-15,Ahmedabad
60.80014477965085,123.91984656404543,14.906656338411691,27.527285128401786,29.576441704886065,22.035950570222212,1.0846300743552466,11.500953137335387,6.5476534041210925,155.91928767384798,2018.0,9.0,8.0,5.0,251.0,2018-09-08,Talcher
29.56,61.16,5.26,21.1,14.83,11.16,0.37,5.41,8.87,69.0,2020.0,5.0,9.0,5.0,130.0,2020-05-09,Hyderabad
69.58,105.5,6.59,36.82,25.03,22.4,0.84,5.88,6.193769954483628,120.0,2019.0,12.0,15.0,6.0,349.0,2019-12-15,Bhopal
66.02350353985018,133.5209967584699,1.99,4.89,4.72,21.41442866382158,2.86,10.23046770413589,4.17,187.43041536490637,2015.0,1.0,18.0,6.0,18.0,2015-01-18,Lucknow
29.03,114.38,3.1,3.97,10.41,17.87,0.6,14.87,1.19,82.0,2020.0,5.0,21.0,3.0,142.0,2020-05-21,Chandigarh
59.86,240.88,16.55,30.46,30.61,34.98,0.92,11.57,14.48,280.0,2019.0,6.0,12.0,2.0,163.0,2019-06-12,Delhi
4.38,10.06,0.9,2.41,0.87,2.5,0.12,9.22,0.16,18.0,2020.0,6.0,16.0,1.0,168.0,2020-06-16,Shillong
52.88,172.08,5.52,26.45,18.96,21.36,0.81,29.545,0.05,154.0,2018.0,10.0,10.0,2.0,283.0,2018-10-10,Amaravati
44.81,55.75,0.82,2.68,1.21,2.68,0.33,7.66,21.975,74.0,2020.0,1.0,26.0,6.0,26.0,2020-01-26,Shillong
43.62,92.24555779388652,8.43,14.44,22.2,21.08911283540806,0.82,8.09,2.252215425574491,117.0,2015.0,6.0,5.0,4.0,156.0,2015-06-05,Hyderabad
29.29,89.11,7.08,28.32,0.0,25.78,0.48,2.54,1.69,75.0,2017.0,4.0,9.0,6.0,99.0,2017-04-09,Bengaluru
33.08,83.16,5.37,18.83,14.38,14.52,0.72,8.98,2.04,92.0,2018.0,3.0,2.0,4.0,61.0,2018-03-02,Amaravati
60.675425853235375,120.31126156768414,13.507106037344771,26.116756571928022,26.09951529839236,23.57648389881092,0.0,9.512851791648472,4.642848439758382,139.59352119130654,2016.0,10.0,16.0,6.0,290.0,2016-10-16,Mumbai
63.96,137.3831645938351,22.31,22.35,33.64,25.85,1.75,9.37,4.893532400174308,196.0,2015.0,10.0,15.0,3.0,288.0,2015-10-15,Chennai
9.41,38.77,4.83,8.64,11.86,12.28,0.45,6.92,0.46,84.0,2016.0,8.0,10.0,2.0,223.0,2016-08-10,Hyderabad
140.81,262.8349227785602,18.56,19.3,37.86,32.71897758510613,2.86,15.83,0.0,398.5,2016.0,10.0,17.0,0.0,291.0,2016-10-17,Ahmedabad
45.01,101.44,7.93,38.12,42.08,20.44,0.77,12.32,2.08,127.0,2018.0,3.0,10.0,5.0,69.0,2018-03-10,Jaipur
59.77,110.47180854416911,15.54,23.37,20.09,62.17999999999999,0.31,6.1,1.99,126.0,2017.0,12.0,12.0,1.0,346.0,2017-12-12,Chennai
37.68,63.15,3.1,21.81,24.9,17.45,0.48,4.64,6.64,67.0,2019.0,4.0,14.0,6.0,104.0,2019-04-14,Kolkata
46.07,88.30755699035603,9.24,16.23,12.66,62.17999999999999,0.85,5.97,1.79,88.0,2018.0,2.0,12.0,0.0,43.0,2018-02-12,Chennai
81.91469574254849,161.10858570848427,17.51905679986117,32.64709514008712,33.102103618807405,28.43775305584404,1.3388022505151693,11.547836006277294,6.512450461294975,213.90361659556675,2015.0,11.0,19.0,3.0,323.0,2015-11-19,Ahmedabad
30.89,52.47,8.93,10.91,13.59,13.690319170054181,0.45,12.24,5.99,67.0,2019.0,7.0,18.0,3.0,199.0,2019-07-18,Gurugram
78.63253528937138,150.15630072189242,22.32,12.29,34.54,27.04040187964415,1.8,5.9,2.31,194.37965232555507,2015.0,8.0,2.0,6.0,214.0,2015-08-02,Patna
158.245,289.98,41.43,76.42499999999998,81.08874999999999,62.17999999999999,1.75,27.59,21.69,360.0,2016.0,11.0,29.0,1.0,334.0,2016-11-29,Delhi
13.3,111.3,9.57,45.34,0.0,24.57776460189575,0.46,5.04,1.42,65.0,2017.0,4.0,30.0,6.0,120.0,2017-04-30,Bengaluru
64.76,136.8,4.14,35.66,22.42,24.36,0.92,14.21,7.627605003231679,138.0,2020.0,2.0,24.0,0.0,55.0,2020-02-24,Bhopal
57.59,88.21,12.61,49.83,62.43,4.8,1.55,2.82,8.9,99.0,2018.0,9.0,27.0,3.0,270.0,2018-09-27,Kolkata
32.02,79.38417229360721,3.43,4.04,14.87,9.421552007193213,0.07,23.4,5.661903677876239,98.0932201694286,2018.0,4.0,27.0,4.0,117.0,2018-04-27,Gurugram
158.245,290.9131182325684,26.49,25.59,22.7,25.767924256204196,2.86,29.545,21.975,332.0,2018.0,10.0,26.0,4.0,299.0,2018-10-26,Patna
158.245,291.8979435661014,23.56,53.98,36.75,35.610455402078514,1.49,29.545,2.99,331.0,2018.0,2.0,20.0,1.0,51.0,2018-02-20,Patna
18.03,65.91,41.43,7.2,54.07,20.39354486185266,1.44,3.15,1.0389810498213592,81.0,2019.0,3.0,22.0,4.0,81.0,2019-03-22,Mumbai
53.67,115.15822125785803,21.58,16.05,37.38,23.76345031937285,1.23,10.65,2.7651421294586953,145.0,2015.0,5.0,20.0,2.0,140.0,2015-05-20,Hyderabad
21.84,60.43,10.46,23.38,24.74,11.91,0.86,4.94,1.7,67.0,2019.0,9.0,13.0,4.0,256.0,2019-09-13,Bengaluru
62.94,110.35691165303615,1.0,20.66,11.077183934360164,21.266996537743353,0.97,4.87,4.43,123.0,2017.0,9.0,17.0,6.0,260.0,2017-09-17,Gurugram
98.39,161.2,41.43,51.04,81.08874999999999,39.93,1.05,6.56,21.975,260.0,2018.0,11.0,28.0,2.0,332.0,2018-11-28,Kolkata
19.28,48.32,34.93,21.2,56.14,17.859155118699164,1.44,17.7,5.8285955516794274,82.0,2018.0,9.0,13.0,3.0,256.0,2018-09-13,Mumbai
61.0,98.66,9.36,33.48,28.09,15.46,0.78,5.86,1.87,119.0,2018.0,12.0,8.0,5.0,342.0,2018-12-08,Bengaluru
80.78726487211482,165.80806478721843,16.064570270074213,30.57205200685064,31.433385226544715,27.98060348723675,1.3107918563765508,12.474448268108972,5.460634431987046,210.48227548996329,2016.0,1.0,5.0,1.0,5.0,2016-01-05,Ahmedabad
47.582294183387255,92.92090229158612,10.6464914085546,18.792336402809383,20.52807110128242,20.86237295338219,0.0,7.392386842747783,0.0,100.64502454521153,2017.0,9.0,8.0,4.0,251.0,2017-09-08,Mumbai
27.92,92.02187747405446,17.22,47.06,22.64,15.444068570259105,0.75,29.545,21.975,82.0,2018.0,7.0,22.0,6.0,203.0,2018-07-22,Patna
55.64,80.28,9.37,10.19,19.5,11.99,0.73,10.87,2.14,87.0,2020.0,1.0,11.0,5.0,11.0,2020-01-11,Amritsar
15.46,65.0,9.88,52.18,9.57,53.1,0.22,4.28,0.19,65.19606673711769,2016.0,9.0,5.0,0.0,249.0,2016-09-05,Hyderabad
8.82,35.231651902841804,4.9,5.42,10.02,39.1,0.72,4.63,0.0,68.0,2020.0,5.0,12.0,1.0,133.0,2020-05-12,Chennai
113.6,218.59,10.16,10.63,17.416221481176308,6.35,1.685914865075923,29.545,10.274153326533678,296.0,2019.0,1.0,21.0,0.0,21.0,2019-01-21,Jorapokhar
50.51,100.95,3.23,14.56,17.79,5.78,2.86,12.64,5.093286554906399,113.0,2018.0,5.0,21.0,0.0,141.0,2018-05-21,Brajrajnagar
32.84,75.09,10.27,22.79,18.72,11.49,0.5,4.82,15.93,70.0,2020.0,3.0,9.0,0.0,69.0,2020-03-09,Hyderabad
116.24,110.09,7.72,7.43,14.66,11.73,0.71,10.16,9.4,244.0,2015.0,10.0,8.0,3.0,281.0,2015-10-08,Hyderabad
59.4697182705962,125.38957985380375,15.211038332709963,27.47325432472053,31.149473610580117,20.159774828744276,1.1109452593084859,13.016539685100952,7.386279603708886,158.0,2020.0,5.0,2.0,5.0,123.0,2020-05-02,Brajrajnagar
93.31,236.56195208794838,41.43,76.42499999999998,81.08874999999999,39.21007931778968,2.86,29.545,5.81,398.5,2018.0,2.0,5.0,0.0,36.0,2018-02-05,Ahmedabad
7.2,34.11,3.7,5.73,6.14,7.23,0.5,7.01,1.07,49.0,2018.0,4.0,16.0,0.0,106.0,2018-04-16,Amaravati
34.88372778740068,72.81478747345432,1.3614392080689153,8.380771165126703,0.0,16.608987543112107,0.0,7.054194245489725,0.0,71.62509577357923,2017.0,5.0,18.0,3.0,138.0,2017-05-18,Visakhapatnam
26.08,71.87,9.19,25.0,15.19,26.53,1.35,5.2,2.84,83.0,2017.0,10.0,9.0,0.0,282.0,2017-10-09,Bengaluru
82.54755635878922,168.94245458312525,16.41795772852617,31.10626318590971,32.07956818666253,28.274006721891737,1.3387910423634612,12.665071985800637,5.627868478447681,216.10100546674494,2016.0,1.0,9.0,5.0,9.0,2016-01-09,Ahmedabad
12.9,42.328928038665936,2.79,11.64,7.72,23.28,2.86,0.91,21.975,59.0,2015.0,8.0,23.0,6.0,235.0,2015-08-23,Bengaluru
158.245,289.98,41.43,74.04,81.08874999999999,48.25,2.72,20.76,21.975,394.0,2018.0,10.0,26.0,4.0,299.0,2018-10-26,Delhi
98.79191041681437,182.5750430239441,38.08987793154718,51.74377158633138,81.08874999999999,37.01740930443566,0.0,9.351138991564426,0.0,218.2993250217869,2015.0,12.0,24.0,3.0,358.0,2015-12-24,Mumbai
37.17,87.27,8.89,19.64,19.57,29.75,0.82,15.36,8.92,102.0,2020.0,4.0,21.0,1.0,112.0,2020-04-21,Delhi
35.58,61.65,4.05,22.67,14.98,18.61,0.41,8.41,9.79,85.0,2018.0,9.0,17.0,0.0,260.0,2018-09-17,Hyderabad
43.86,91.67,36.73,47.11,51.85,12.02,1.55,11.53,4.42,120.0,2020.0,4.0,3.0,4.0,94.0,2020-04-03,Patna
28.51,57.94785637487166,5.83,13.16,12.17,62.17999999999999,1.26,2.19,0.24,81.0,2016.0,7.0,29.0,4.0,211.0,2016-07-29,Chennai
158.245,289.98,41.43,76.42499999999998,81.08874999999999,52.18,2.86,19.9,21.975,396.0,2018.0,10.0,27.0,5.0,300.0,2018-10-27,Delhi
50.96,101.36138032090957,3.97,32.46,6.24,25.08206819646739,1.06,4.02,3.9280495826446895,115.0,2016.0,9.0,11.0,6.0,255.0,2016-09-11,Lucknow
16.87,60.7,38.38,18.49,56.87,15.878741825094039,1.73,23.29,6.784059005956237,93.0,2019.0,4.0,9.0,1.0,99.0,2019-04-09,Mumbai
25.21,71.56,20.52,21.41,33.3,19.48,0.8,8.53,2.16,66.0,2018.0,9.0,6.0,3.0,249.0,2018-09-06,Bengaluru
8.3,12.62,11.6,0.29,15.67,22.47,0.27,9.19,15.51,21.0,2020.0,5.0,16.0,5.0,137.0,2020-05-16,Aizawl
75.28,160.0155952958844,1.65,76.42499999999998,22.23,24.109441124342084,1.38,29.545,21.975,167.0,2018.0,6.0,18.0,0.0,169.0,2018-06-18,Patna
38.95376625252568,95.08,8.37,6.46,9.789808567072669,7.14,0.19,29.545,8.019471272310284,124.24975885994172,2017.0,11.0,5.0,6.0,309.0,2017-11-05,Jorapokhar
34.69,161.68,41.43,58.173251312365096,81.08874999999999,20.51,1.96,29.545,15.335076701764478,207.25438337453852,2019.0,4.0,27.0,5.0,117.0,2019-04-27,Talcher
23.3,49.13,7.2,21.15,22.03,11.46,0.71,5.9,1.21,62.0,2019.0,7.0,28.0,6.0,209.0,2019-07-28,Bengaluru
43.58,98.08744551074142,8.78,14.18,17.26,26.79,2.19,14.6,4.341371838118334,146.0,2015.0,8.0,29.0,5.0,241.0,2015-08-29,Chennai
34.56,62.65,2.89,16.51,11.14,17.89,0.57,19.73,0.92,74.0,2020.0,1.0,27.0,0.0,27.0,2020-01-27,Amaravati
11.0,27.03,8.89,9.46,19.833262839887993,6.27,1.99,3.63,4.621407806995762,117.0,2019.0,9.0,3.0,1.0,246.0,2019-09-03,Jorapokhar
98.6,244.8328111095243,41.43,76.42499999999998,70.77,35.499653654369695,2.86,29.545,21.975,398.5,2018.0,11.0,19.0,0.0,323.0,2018-11-19,Ahmedabad
158.245,280.65122661678606,7.9,11.2,17.529965967225962,30.25021391990913,2.86,5.83,15.16,398.5,2016.0,12.0,24.0,5.0,359.0,2016-12-24,Gurugram
66.67,121.74232853957574,12.71,18.07,13.26,33.27,0.99,5.92,4.31,116.0,2020.0,4.0,1.0,2.0,92.0,2020-04-01,Lucknow
62.68306454003921,126.1282271872285,14.682491981304059,27.46599487012145,28.73011887183202,23.27886169495514,1.0827778385734312,10.928595962379745,5.879232793267988,157.95939991773866,2017.0,9.0,25.0,0.0,268.0,2017-09-25,Jorapokhar
129.66,236.27,41.43,76.42499999999998,81.08874999999999,27.19,1.63,21.44,8.82,293.0,2016.0,2.0,26.0,4.0,57.0,2016-02-26,Delhi
101.98,289.98,30.1,31.673347206457038,26.11,7.36,2.86,29.545,15.803874976846714,397.0,2019.0,2.0,3.0,6.0,34.0,2019-02-03,Talcher
102.46,284.27,36.09,34.28,21.26,22.58,0.4,22.37,7.23,270.0,2017.0,3.0,14.0,1.0,73.0,2017-03-14,Delhi
64.78647068553438,130.66255072026001,14.886206901787807,27.84363106967203,29.17218691908647,23.707188657566576,1.11001290794451,11.177390612118643,5.892288670419816,164.0988390832017,2017.0,8.0,24.0,3.0,236.0,2017-08-24,Patna
59.68825796980061,121.15228554217288,14.89408510202559,27.477187275660413,29.53332301889759,21.810501564787046,1.0798477952407088,11.389785534910061,6.651833761638386,153.78391600059058,2018.0,10.0,7.0,6.0,280.0,2018-10-07,Brajrajnagar
30.87,66.13,10.12,34.98,37.66,40.5,0.93,11.67,21.62,81.0,2019.0,10.0,2.0,2.0,275.0,2019-10-02,Jaipur
107.5,193.5188518859834,5.29,15.56,19.73,22.407956563964717,2.86,29.545,0.16,239.0,2015.0,4.0,26.0,6.0,116.0,2015-04-26,Ahmedabad
31.38,86.73,10.74,29.66,23.12,22.3,0.48,9.0,5.56,82.0,2019.0,8.0,20.0,1.0,232.0,2019-08-20,Hyderabad
42.73,114.46,38.25,28.18,66.41,21.81746360352122,1.92,14.14,6.299912605704321,113.0,2018.0,9.0,21.0,4.0,264.0,2018-09-21,Mumbai
38.9,80.22194941049452,7.93,20.1,17.02,11.9,0.98,3.97,12.49,81.0,2020.0,6.0,26.0,4.0,178.0,2020-06-26,Lucknow
84.9,162.51094136251913,7.4,45.48,29.11,34.3,0.21,6.64,0.0,214.0,2018.0,5.0,30.0,2.0,150.0,2018-05-30,Lucknow
44.47,83.54052102888409,1.36,10.29,6.584139695547265,5.34,0.68,9.74,2.859886018002271,75.0,2017.0,7.0,10.0,0.0,191.0,2017-07-10,Jaipur
104.73239323976071,199.76933349868023,37.74792652426667,52.30104722656199,81.08874999999999,38.47367633986505,0.0,10.510738107092607,0.0,233.4857804880703,2015.0,4.0,8.0,2.0,98.0,2015-04-08,Mumbai
158.245,289.98,41.43,48.33,81.08874999999999,7.93,1.54,29.545,0.0,320.0,2018.0,2.0,21.0,2.0,52.0,2018-02-21,Talcher
123.36,208.65856615197754,3.79,11.41,9.54,62.17999999999999,1.23,2.36,4.45,251.0,2016.0,3.0,21.0,0.0,81.0,2016-03-21,Chennai
158.245,268.09,41.43,76.42499999999998,81.08874999999999,47.81,1.74,17.95,15.24,347.0,2017.0,11.0,25.0,5.0,329.0,2017-11-25,Delhi
60.56,99.16,7.48,19.97,27.45,10.02,2.86,15.79,5.630579767096947,125.0,2018.0,4.0,2.0,0.0,92.0,2018-04-02,Brajrajnagar
50.05,116.97,14.25,55.81,38.89,35.08,0.87,13.92,17.15,108.0,2018.0,2.0,9.0,4.0,40.0,2018-02-09,Hyderabad
34.18,107.24,2.87,20.48,13.24,12.8,0.43,3.51,6.31,103.0,2018.0,5.0,31.0,3.0,151.0,2018-05-31,Visakhapatnam
157.0,277.850550359238,12.06,31.58,24.61,50.77,1.06,8.1,18.65,324.0,2018.0,1.0,25.0,3.0,25.0,2018-01-25,Lucknow
30.91,37.46,0.24,58.28,58.54,23.133660478597676,0.16,8.74,0.0,83.0,2020.0,1.0,18.0,5.0,18.0,2020-01-18,Coimbatore
116.65,192.8,32.3,41.26,47.34,4.86,1.11,26.63,5.51,132.0,2019.0,10.0,27.0,6.0,300.0,2019-10-27,Visakhapatnam
94.41,228.250796790825,20.27,76.42499999999998,56.25,37.46821640307667,2.86,9.95,21.975,398.5,2019.0,4.0,4.0,3.0,94.0,2019-04-04,Ahmedabad
46.44,112.89,7.53,32.46,32.43,20.62,0.93,12.91,6.45,105.0,2019.0,3.0,13.0,2.0,72.0,2019-03-13,Jaipur
31.59,118.03,7.65,33.69,22.31,29.77,0.43,11.4,18.13,109.0,2020.0,5.0,21.0,3.0,142.0,2020-05-21,Hyderabad
49.34,116.70978698813019,20.33,26.7,21.5,13.810466361103863,0.91,29.545,16.43,94.0,2019.0,4.0,6.0,5.0,96.0,2019-04-06,Patna
54.52,98.24373898827253,6.37,14.32,21.4,1.69,0.97,6.91,0.0,98.0,2019.0,4.0,8.0,0.0,98.0,2019-04-08,Chennai
158.245,253.13,41.43,19.5,47.68,37.30610930015882,1.58,11.87,5.354644877851115,375.0,2018.0,1.0,29.0,0.0,29.0,2018-01-29,Gurugram
158.245,289.98,41.43,55.8,78.16,40.31791144916838,0.92,12.31,11.56,375.0,2018.0,11.0,11.0,6.0,315.0,2018-11-11,Gurugram
133.37,250.55026450515572,3.88,17.99,21.02,24.039948932318566,2.86,29.545,11.74,339.0,2015.0,3.0,30.0,0.0,89.0,2015-03-30,Ahmedabad
59.95,85.4,7.07,16.9,23.65,54.57,0.87,17.79,0.0,104.0,2020.0,1.0,23.0,3.0,23.0,2020-01-23,Chennai
140.29,257.33685869036253,9.5,20.9,11.18,20.02311247531202,1.68,29.545,21.975,301.0,2018.0,10.0,24.0,2.0,297.0,2018-10-24,Patna
40.35,57.72,6.18,31.81,21.6,11.42,0.55,3.64,15.32,73.0,2018.0,10.0,18.0,3.0,291.0,2018-10-18,Hyderabad
25.83,56.37,1.8,9.28,12.9,10.98,0.36,19.51,5.585469262383981,76.0,2019.0,5.0,8.0,2.0,128.0,2019-05-08,Guwahati
87.97,152.3671171861879,4.26,24.94,16.135665430642348,25.57048409812728,0.79,7.36,0.0,176.0,2017.0,8.0,25.0,4.0,237.0,2017-08-25,Gurugram
61.1,139.54,10.99,56.03,38.21,22.32,0.9,17.29,21.975,129.0,2018.0,1.0,19.0,4.0,19.0,2018-01-19,Hyderabad
20.96,32.56,1.65,9.55,6.43,14.3,0.66,14.79,0.69,56.0,2020.0,6.0,29.0,0.0,181.0,2020-06-29,Amaravati
158.245,289.98,41.43,76.42499999999998,81.08874999999999,62.17999999999999,2.86,22.61,21.975,398.5,2016.0,11.0,6.0,6.0,311.0,2016-11-06,Delhi
140.54,272.9560125511746,41.43,76.42499999999998,67.99,35.404888980561054,2.02,29.545,21.14,311.0,2019.0,11.0,19.0,1.0,323.0,2019-11-19,Patna
15.12,28.67,1.78,8.23,5.82,1.72,0.63,5.84,5.37,52.0,2017.0,11.0,19.0,6.0,323.0,2017-11-19,Visakhapatnam
84.96,154.42112306499348,20.52,37.12,36.22,39.94,1.48,6.61,19.01,160.0,2019.0,10.0,11.0,4.0,284.0,2019-10-11,Lucknow
158.245,284.31155511115105,20.28,76.42499999999998,42.31,41.954613853253704,1.37,20.66,3.76,335.0,2017.0,11.0,22.0,2.0,326.0,2017-11-22,Patna
26.1,39.89,12.54400908365131,48.95,37.6,3.93,0.92,5.81,0.03,54.0,2020.0,5.0,28.0,3.0,149.0,2020-05-28,Coimbatore
158.245,302.1817402798637,25.08,58.74,40.75,50.55,1.83,9.17,5.86,398.5,2018.0,1.0,8.0,0.0,8.0,2018-01-08,Lucknow
24.8,90.94,4.34,39.51,24.12,18.93,0.11,6.37,3.49,117.0,2020.0,5.0,22.0,4.0,143.0,2020-05-22,Visakhapatnam
63.78,142.15622926851483,26.69,58.81,32.93,23.417916934945197,0.94,25.01,21.975,116.0,2018.0,9.0,15.0,5.0,258.0,2018-09-15,Patna
11.81,15.08,6.498635458535416,40.84,23.43,2.49,0.57,6.04,0.0,34.0,2020.0,6.0,27.0,5.0,179.0,2020-06-27,Coimbatore
63.48035788134122,127.7288615134105,12.673283873312693,21.795014532746222,24.571068267343662,24.385537758278588,1.0649520985418657,9.5141681262985,0.0,157.48847000484238,2017.0,2.0,15.0,2.0,46.0,2017-02-15,Ahmedabad
39.41,101.91,19.28,20.62,31.19,43.19,2.36,7.02,3.70679656645234,117.0,2019.0,5.0,24.0,4.0,144.0,2019-05-24,Brajrajnagar
58.24,109.65,32.9,22.26,34.51,2.43,1.46,21.84,0.0,96.0,2020.0,2.0,24.0,0.0,55.0,2020-02-24,Kochi
43.2,72.1,9.25,9.51,16.08464344373192,6.29,0.0,23.19,5.653268615971683,100.0,2019.0,2.0,25.0,0.0,56.0,2019-02-25,Jorapokhar
71.30010232817433,144.47188138899492,16.176985054742346,29.95220686224468,31.63852655799269,24.990257081676646,1.2403513569791702,12.146580772877542,6.530899550541676,188.81947331153515,2017.0,7.0,28.0,4.0,209.0,2017-07-28,Ahmedabad
33.9,41.24,0.32,28.86,29.19,16.50967057108437,0.88,12.52,0.0,61.0,2020.0,2.0,22.0,5.0,53.0,2020-02-22,Coimbatore
35.65,87.36054654502618,5.29,15.98,21.26,20.985458595603177,1.23,6.29,1.49,150.0,2016.0,6.0,8.0,2.0,160.0,2016-06-08,Hyderabad
31.08,149.46,7.44,33.84,24.13,9.91,0.91,8.41,8.433415542034936,126.0,2020.0,3.0,15.0,6.0,75.0,2020-03-15,Bhopal
21.55,83.60824343951663,25.67,55.05,29.84,20.77093412059162,1.15,29.545,6.15,84.0,2019.0,7.0,7.0,6.0,188.0,2019-07-07,Patna
34.1,87.22,2.84,31.43,15.227472708698087,16.81,0.72,8.46,0.42,76.0,2017.0,8.0,24.0,3.0,236.0,2017-08-24,Jaipur
132.86,289.98,41.43,31.55,70.95,59.55,1.51,20.54,15.68,334.0,2016.0,4.0,4.0,0.0,95.0,2016-04-04,Delhi
19.73,49.6855352571979,2.26,6.1,6.13,27.48,1.4,4.66,1.71,62.0,2015.0,4.0,14.0,1.0,104.0,2015-04-14,Bengaluru
64.09,94.5,5.52,24.01,15.71,11.32,0.59,5.25,3.3,126.0,2019.0,10.0,28.0,0.0,301.0,2019-10-28,Hyderabad
89.74557142892452,167.91180182245625,30.738913115045378,43.50090479340338,64.58,33.94376212374368,0.0,9.008355923018712,0.0,198.5596439038427,2015.0,10.0,18.0,6.0,291.0,2015-10-18,Mumbai
94.52,225.19387679586794,24.39,32.66,52.61,31.368692086340843,2.86,29.545,0.01,398.5,2015.0,1.0,31.0,5.0,31.0,2015-01-31,Ahmedabad
92.68,289.98,11.35,25.64,31.65,28.48,0.96,13.03,4.13,398.5,2019.0,4.0,8.0,0.0,98.0,2019-04-08,Jaipur
136.71,273.0927394154953,37.13,50.79,37.86,31.958182464862148,2.35,26.81,21.975,325.0,2018.0,10.0,27.0,5.0,300.0,2018-10-27,Patna
31.59,104.2,10.26,42.72,0.0,23.03,1.03,5.81,4.530242667270727,87.0,2017.0,1.0,19.0,3.0,19.0,2017-01-19,Bengaluru
10.07,24.04,2.12,9.21,6.62,8.73,0.48,12.19,0.41,41.0,2020.0,6.0,15.0,0.0,167.0,2020-06-15,Amaravati
63.29,108.7980617103633,11.92,14.88,14.42,24.161618272528585,0.19,4.83,0.45,86.0,2017.0,7.0,15.0,5.0,196.0,2017-07-15,Chennai
59.16766919809627,118.52914572520694,11.63968915652048,21.420416772631143,22.76,24.209803369858037,0.0,8.27004904205512,0.0,128.49251155921502,2016.0,3.0,3.0,3.0,63.0,2016-03-03,Mumbai
76.29,115.53,2.96,21.35,13.75,20.38,0.05,8.75,7.71,172.0,2018.0,1.0,15.0,0.0,15.0,2018-01-15,Amaravati
19.52,62.59,3.49,15.05,15.53,8.76,0.72,6.29,1.26,72.0,2020.0,5.0,23.0,5.0,144.0,2020-05-23,Bengaluru
30.58,53.17,1.41,3.65,3.09,8.16,0.6079044543953598,21.14,0.2,55.0,2020.0,4.0,4.0,5.0,95.0,2020-04-04,Amaravati
43.82,97.19,1.45,16.01,9.45,22.52,0.67,17.62,2.52,107.0,2018.0,2.0,17.0,5.0,48.0,2018-02-17,Amaravati
29.42,101.02052861862558,9.39,10.11,19.5,24.377831893960092,2.86,1.57,0.0,257.0,2016.0,7.0,1.0,4.0,183.0,2016-07-01,Ahmedabad
158.245,265.620352865983,14.65,26.12,25.76,29.71052042573092,1.42,11.67,7.4,310.0,2019.0,12.0,19.0,3.0,353.0,2019-12-19,Patna
158.245,289.98,41.43,61.53,30.43,32.77,1.06,20.65,11.87,359.0,2016.0,12.0,15.0,3.0,350.0,2016-12-15,Delhi
78.7820168684315,184.27,17.360073407457442,30.61214389243696,28.41163366832143,21.78100759743438,0.5735715994893181,18.46,6.1563763187697305,119.0,2017.0,6.0,24.0,5.0,175.0,2017-06-24,Jorapokhar
71.62697155018589,145.3576902909283,16.301696156401427,30.232869628461913,31.885913072541825,25.03691314183652,1.2455463450139308,12.142268426470423,6.743377904850831,189.9376141259836,2017.0,8.0,3.0,3.0,215.0,2017-08-03,Ahmedabad
105.66,272.38,14.16,5.44,17.25,6.39,2.86,22.34,7.657052392486776,221.0,2019.0,1.0,9.0,2.0,9.0,2019-01-09,Talcher
41.75,105.5,5.1,21.47,7.79,6.6,0.34,8.8,3.88,104.90295341405272,2017.0,3.0,27.0,0.0,86.0,2017-03-27,Visakhapatnam
61.96,121.18668183697037,9.78,22.32,21.96113449749305,23.485568022160578,1.47,6.94,4.49,138.0,2017.0,1.0,28.0,5.0,28.0,2017-01-28,Lucknow
57.2,110.32846982274236,5.86,13.99,13.37,22.36,0.78,4.96,4.71,125.0,2016.0,5.0,5.0,3.0,126.0,2016-05-05,Chennai
84.43,157.64181435720388,15.13,35.42,33.57,26.51642740844727,0.5,15.41,0.63,187.18107873144163,2017.0,10.0,19.0,3.0,292.0,2017-10-19,Patna
80.01,137.63315755241706,3.15,33.74,20.51,12.24,1.13,8.9,6.8,154.0,2019.0,12.0,23.0,0.0,357.0,2019-12-23,Visakhapatnam
130.16,239.25,41.43,14.57,81.08874999999999,3.21,2.31,6.87,11.89,309.0,2017.0,12.0,3.0,6.0,337.0,2017-12-03,Amritsar
96.38,164.65756842616588,9.95,16.16,25.49,56.87,0.93,9.28,1.82,217.0,2018.0,12.0,26.0,2.0,360.0,2018-12-26,Chennai
57.61,195.84,35.46,47.73,62.52,25.288815974291765,2.86,29.545,21.975,398.5,2019.0,8.0,8.0,3.0,220.0,2019-08-08,Ahmedabad
31.26,82.77502835632413,5.45,13.09,6.69,9.28016022512179,1.11,29.545,6.69,101.0,2019.0,8.0,4.0,6.0,216.0,2019-08-04,Patna
99.9,238.3855737314393,24.47,56.89,46.01,33.06103578150078,2.86,15.72,21.975,398.5,2019.0,4.0,7.0,6.0,97.0,2019-04-07,Ahmedabad
72.87,170.52,39.28,64.98,81.08874999999999,56.15,1.23,14.08,14.1,163.0,2020.0,2.0,13.0,3.0,44.0,2020-02-13,Jaipur
23.02,39.11,6.55,11.32,14.08,17.26,0.78,6.03,0.56,106.0,2019.0,9.0,30.0,0.0,273.0,2019-09-30,Chennai
42.33,63.83,6.84,29.02,25.65,18.08,0.9,4.55,2.55,107.0,2019.0,4.0,19.0,4.0,109.0,2019-04-19,Bengaluru
